art,standort,jahr,jahrgang,n,s,ca,na,k,mg,p,mn,TC
Fichte,site_300,1994,2,13.0861504907306,0.872410032715376,6.05125408942203,0.0120610687022901,4.88331515812432,1.8680479825518,0.977099236641221,0.274809160305343,508.833151581243
Fichte,site_300,1994,2,13.9186295503212,0.856531049250535,7.69379014989293,0.014271948608137,3.86081370449679,2.71413276231263,0.823340471092077,0.452890792291221,507.708779443255
Fichte,site_300,1995,2,7.65864332603939,0.984682713347921,4.65426695842451,,4.72866520787746,1.7855579868709,1.04004376367615,0.12101750547046,
Fichte,site_300,1995,2,12.1145374449339,0.881057268722467,4.01101321585903,,4.38986784140969,1.78854625550661,,0.0870154185022027,515.418502202643
Fichte,site_300,1995,2,11.037527593819,0.883002207505519,7.50331125827815,,3.29028697571744,1.74503311258278,0.847682119205298,0.162075055187638,527.593818984548
Fichte,site_300,1995,2,12.0746432491767,0.878155872667398,10.3984632272228,,2.20856201975851,2.20417124039517,0.650823271130626,0.398452250274424,530.186608122942
Fichte,site_300,1995,2,12.1412803532009,1.1037527593819,8.57284768211921,,3.30794701986755,2.35430463576159,0.892163355408389,0.15962472406181,
Fichte,site_300,1995,2,10.9170305676856,0.873362445414847,12.3165938864629,,2.42794759825328,3.04803493449782,0.723689956331878,0.286048034934498,504.366812227074
Fichte,site_300,1996,2,12.1564482029598,0.936575052854123,7.0169133192389,,3.47251585623679,1.83615221987315,0.654228329809725,0.509725158562368,516.596194503171
Fichte,site_300,1996,2,12.5134843581446,0.992448759439051,4.65695792880259,,2.86839266450917,1.32146709816613,0.668284789644013,0.545868392664509,515.641855447681
Fichte,site_300,1996,2,12.6486486486486,1.04432432432432,6.67243243243243,,4.01405405405405,1.82486486486487,0.857837837837838,0.269362162162162,517.621621621622
Fichte,site_300,1996,2,12.7429805615551,,8.01511879049676,0.00654427645788337,3.12958963282937,1.85961123110151,0.770086393088553,0.360896328293737,525.701943844492
Fichte,site_300,1996,2,11.0032362459547,,4.74433656957929,0.00714131607335491,3.96008629989213,1.71305285868393,0.636569579288026,0.38824163969795,503.344120819849
Fichte,site_300,1996,2,13.5775862068966,0.982758620689655,9.26831896551724,0.00907327586206897,2.94935344827586,1.84159482758621,0.773383620689655,0.482273706896552,509.051724137931
Fichte,site_300,1997,2,12.5,0.913135593220339,6.00423728813559,0.00973516949152542,3.71080508474576,1.94173728813559,0.896927966101695,0.789618644067796,480.93220338983
Fichte,site_300,1997,2,12.407211028632,0.872746553552492,6.94803817603393,0.00812301166489926,5.17073170731707,2.26511134676564,0.847613997879109,0.499204665959703,
Fichte,site_300,1997,2,12.1564482029598,0.929175475687104,12.0285412262156,0.0109302325581395,3.53488372093023,2.4661733615222,0.832980972515856,0.485095137420719,
Fichte,site_300,1997,2,10.8165429480382,0.871686108165429,7.40721102863203,0.00936373276776246,2.86320254506893,2.08695652173913,0.820890774125133,0.444591728525981,
Fichte,site_300,1997,2,12.3940677966102,0.86864406779661,6.91737288135593,0.00770127118644068,4.22775423728813,2.03813559322034,0.822033898305085,0.573326271186441,
Fichte,site_300,1997,2,13.4391534391534,0.978835978835979,10.4962962962963,0.00715343915343915,3.31322751322751,2.3957671957672,0.956931216931217,0.55421164021164,
Fichte,site_300,1998,2,12.9141526410501,0.857415052397587,6.55657880808722,0.0133904943368265,3.62231396210437,1.63332274796232,0.776860378956282,0.716174446914364,489.255848417487
Fichte,site_300,1998,2,11.8236046016191,0.707285896889646,6.91947166595654,0.00532594801874734,4.14358755858543,2.13996591393268,0.702918619514274,0.507339156369834,485.513421389007
Fichte,site_300,1998,2,12.8846768182302,0.87850069215206,10.7815994036844,0.0053242466191034,3.68544350974337,2.41294856777766,0.910978596528591,0.447907571078692,515.706527526355
Fichte,site_300,1998,2,13.000852514919,0.802429667519182,8.14897698209719,0.00532821824381927,2.38704177323103,2.10571184995737,0.799658994032396,0.401598465473146,502.877237851662
Fichte,site_300,1998,2,13.249947000212,0.750476998092008,6.37163451346195,0.0052999788000848,3.7439050243799,1.82849268602926,0.734683061267755,0.476987492050032,494.700021199915
Fichte,site_300,1998,2,13.7952822240944,0.80033698399326,12.6179443976411,0.0052653748946925,2.30939342881213,2.35572872788543,0.839616680707666,0.610256950294861,498.315080033698
Fichte,site_300,1999,2,12.2130974942093,0.824384080859128,5.97178353337545,0.00789639924194567,3.58496525584334,1.61928827121499,0.760897030953885,0.634480943356496,523.689197725837
Fichte,site_300,1999,2,11.4201120862853,0.683091889605583,6.94829227027599,0.00793063339325368,5.16125621232949,1.94987839695464,0.736174262451095,0.525282859257693,530.506503119383
Fichte,site_300,1999,2,12.8475147430497,0.720303285593934,9.23546756529065,0.00789806234203875,4.16807076663858,2.16828138163437,0.865732940185341,0.484382898062342,499.262847514743
Fichte,site_300,1999,2,12.7435492364402,0.783570300157978,6.11479726171669,0.00789889415481832,4.50763559768299,1.88836229594523,0.788730911005792,0.539736703528173,517.535545023697
Fichte,site_300,1999,2,11.5388649952796,0.646176439735655,9.59299276198468,0.00786740795132697,2.60778348893318,2.31196894996329,0.884821147592573,0.53984055386552,519.773418651002
Fichte,site_300,2000,2,12.987012987013,0.915584415584416,6.9978354978355,0.0182792207792208,4.23268398268398,2.22619047619048,0.731818181818182,0.492575757575758,520.562770562771
Fichte,site_300,2000,2,14.0237324703344,1.00539374325782,8.28478964401294,0.0142718446601942,2.94714131607335,2.3042071197411,0.796332254584682,0.369913700107875,521.035598705502
Fichte,site_300,2000,2,12.9449838187702,0.915857605177994,5.83063646170442,0.00809061488673139,3.77777777777778,2.08629989212513,0.680043149946063,0.536850053937433,514.563106796116
Fichte,site_300,2000,2,14.0237324703344,1.03128371089536,10.4325782092772,0.00809061488673139,2.60302049622438,2.49730312837109,0.903344120819849,0.643549083063646,509.169363538296
Fichte,site_300,2001,2,12.7822752449936,0.899020025564551,8.53536429484448,0.00798892202812101,3.81550916063059,2.58201959948871,0.722305070302514,0.587313591819344,519.919045590115
Fichte,site_300,2001,2,13.8799914584668,0.905402519752296,6.23104847320094,0.00800768737988469,3.47106555626735,2.09481101857783,0.855007473841555,0.516880204996797,522.421524663677
Fichte,site_300,2001,2,12.7078259027851,0.840834480567616,11.7017896854813,0.0113629143280737,2.03325214444562,2.79783966959653,0.845599915281161,0.689664301599068,514.349253415228
Fichte,site_300,2001,2,12.779552715655,0.919062832800852,5.98296059637913,0.0114696485623003,2.46006389776358,2.24920127795527,0.807454739084132,0.307188498402556,515.654952076677
Fichte,site_300,2002,2,11.6279069767442,0.691331923890063,7.21353065539112,0.0106448202959831,4.0708245243129,2.2938689217759,0.655496828752643,0.406458773784355,507.399577167019
Fichte,site_300,2002,2,11.6772823779193,0.686836518046709,7.94267515923567,0.00796178343949045,3.77388535031847,2.34394904458599,0.666985138004246,0.500414012738854,508.492569002123
Fichte,site_300,2002,2,12.7388535031847,0.666666666666667,8.34076433121019,0.00796178343949045,1.96072186836518,2.10191082802548,0.684288747346072,0.490870488322718,506.369426751592
Fichte,site_300,2002,2,12.7253446447508,0.811240721102863,8.31813361611877,0.00795334040296925,2.98833510074231,2.63308589607635,0.781442205726405,0.389236479321315,515.376458112407
Fichte,site_300,2003,2,10.4460461715241,0.627807374908597,7.66530868066437,0.0048156272850726,4.74877258957485,2.0589157004074,0.636582053692677,0.465684738326543,
Fichte,site_300,2003,2,10.478885046631,0.706276852142932,5.32851304621188,0.00703133186628943,2.62915225819973,1.56135387194802,0.570470501938594,0.434391700723043,485.172377659017
Fichte,site_300,2003,2,12.5707102451289,0.706054892101404,9.39660590823381,0.00927089880578253,2.35281793421328,2.2438717787555,0.620364550597109,0.469851246595433,
Fichte,site_300,2003,2,10.472300764478,0.688030160226202,11.4556498062624,0.00754005655042413,1.9237616504346,2.87778825007854,0.797675149230286,0.691475547177715,498.481516389151
Fichte,site_300,2004,2,12.1860760835011,0.857263961004556,12.3015788915969,0.0100561619158631,4.14750450354986,2.81551340468369,0.692592985058811,0.59097170711031,513.08678605489
Fichte,site_300,2004,2,13.1926121372032,0.855936675461741,12.3957783641161,0.0100686015831135,2.41477572559367,2.88126649076517,0.693825857519789,0.558353562005277,508.073878627968
Fichte,site_300,2006,2,11.5679882216847,0.680408034493638,7.24997370911768,0.00394363234830161,5.41066358186981,2.29361657377222,0.638027132190556,0.319066147859922,516.352928804291
Fichte,site_300,2006,2,11.5887062789718,0.701643489254109,6.56236831015592,0.00812262958280657,4.03181626632954,2.0385587863464,0.648019384745048,0.30952380952381,510.956595027391
Fichte,site_300,2006,2,10.5340777414937,0.706836616454229,7.65932792584009,0.00615190140103234,3.04750869061414,2.45338670599389,0.649320551985674,0.284736121352576,518.276624881492
Fichte,site_300,2006,2,10.564124234101,0.683498837946334,5.90640185928587,0.00680329600676104,3.82421297274456,1.70293682653708,0.616205366575111,0.262201563490387,532.43186139869
Fichte,site_300,2007,2,12.2474615304093,0.817544226944415,6.36658641264524,0.012561499005548,3.66481733486863,1.98262325970899,0.751596357165288,0.430650057573537,509.892180466869
Fichte,site_300,2007,2,13.6482939632546,0.869291338582677,8.96062992125984,0.0192125984251969,3.28713910761155,2.45354330708661,0.83989501312336,0.341732283464567,509.501312335958
Fichte,site_300,2007,2,14.5885810243493,0.732577665827036,8.38371116708648,0.0209907640638119,3.10453400503778,2.77078085642317,0.706339210747271,0.450776658270361,502.833753148615
Fichte,site_300,2007,2,11.8934848963267,0.795705715187875,8.0917798126513,0.0136827702347121,4.55320492579729,2.51447216082518,0.854646879275866,0.420376802441848,513.735396274076
Fichte,site_300,2008,2,12.6582278481013,0.705485232067511,7.71835443037975,0.0129852320675105,4.33016877637131,2.16244725738397,0.712025316455696,0.397679324894515,509.704641350211
Fichte,site_300,2008,2,13.1244707874682,0.778683319220999,9.1151566469094,0.0119919559695174,2.88950042337003,2.52540220152413,0.684483488569009,0.445279424216765,502.116850127011
Fichte,site_300,2008,2,14.2570493188299,0.84053226317457,10.0517478086387,0.00971908332453269,2.67610096103073,2.4046889851093,0.75752455380716,0.322842961241947,497.307001795332
Fichte,site_300,2008,2,10.667511618082,0.695289395859738,8.86670891423743,0.0241022391212505,2.78939585973806,1.78390367553866,0.615335868187579,0.327207435572455,507.182087029996
Fichte,site_300,2011,2,12.3469708067385,0.774301559066653,6.46646437166475,0.0113947891597782,4.16134770325416,1.79763524118447,0.854870775347913,0.329182797949147,506.435073767919
Fichte,site_300,2011,2,13.5679457282171,0.745177019291923,8.80962476150095,0.0111299554801781,2.36591053635785,2.9001483994064,0.736697053211787,0.459932160271359,513.037947848209
Fichte,site_300,2011,2,11.8393234672304,0.723044397463002,5.74630021141649,0.0135835095137421,2.86892177589852,2.07293868921776,0.723044397463002,0.387420718816068,511.627906976744
Fichte,site_300,2011,2,10.5252078728555,0.599936848752763,6.41721924007999,,3.11967161351437,1.73034417429744,0.598884327965477,0.410904115356278,502.052415535207
Fichte,site_700,1993,2,9.55211207811505,0.955211207811505,5.59223094884313,0.015707917639567,3.05773721078327,2.30948843133093,0.709615792825303,0.00530672893228614,521.120781150499
Fichte,site_700,1993,2,9.61127723195216,0.854335753951303,9.24711661683041,0.00533959846219564,2.37932507475438,3.32016232379325,0.772746689448954,0.0305211448099103,516.873131140538
Fichte,site_700,1994,2,9.50369588173178,0.739176346356917,4.09820485744456,0.0241393875395987,2.94086589229145,1.9324181626188,0.623020063357973,0.0179514255543823,512.882787750792
Fichte,site_700,1994,2,9.52380952380952,0.952380952380952,10.0148148148148,0.0196507936507936,2.56507936507936,,0.816931216931217,0.0419047619047619,501.058201058201
Fichte,site_700,1995,2,12.1546961325967,0.883977900552486,5.17348066298343,,4.29723756906077,1.16132596685083,0.808508287292818,0.246132596685083,533.701657458564
Fichte,site_700,1995,2,12.0087336244542,0.982532751091703,5.06331877729258,,5.27947598253275,1.41484716157205,1.02598253275109,0.110676855895197,530.56768558952
Fichte,site_700,1996,2,9.58019375672766,1.08180839612487,10.2798708288482,0.0113993541442411,2.5005382131324,2.60818083961249,0.643379978471475,0.0760387513455328,526.587728740581
Fichte,site_700,1996,2,9.46236559139785,0.889247311827957,7.0010752688172,0.015752688172043,3.21612903225806,2.02365591397849,0.71752688172043,0.0504516129032258,518.817204301075
Fichte,site_700,1997,2,12.8964059196617,0.948202959830867,12.6014799154334,0.0147885835095137,2.15961945031712,2.73784355179704,0.744291754756871,0.0702114164904863,
Fichte,site_700,1997,2,11.0876451953537,0.788806758183738,7.8078141499472,0.0203484688489968,3.03907074973601,2.42977824709609,0.80844772967265,0.0589968321013728,
Fichte,site_700,1998,2,11.0508978854532,0.672617150143449,7.45404314100521,,2.67134204654128,2.21655509510148,0.651259164807141,0.0575709276378706,487.408351928594
Fichte,site_700,1998,2,10.1128379816904,0.816478603363849,12.2642111986374,0.0137002341920375,1.9150521609538,2.60485416223121,0.63615073451139,0.0749520970832446,482.329146263573
Fichte,site_700,1999,2,10.206251328939,0.922815224324899,11.4597065702743,0.0125877099723581,2.58664682117797,3.03529661917925,0.685413565809058,0.0915054220710185,526.259834148416
Fichte,site_700,1999,2,10.2030083096666,0.655306616177553,5.97033764594509,0.0215525402335121,3.81192805301357,2.09109077521826,0.732512885242453,0.0579152203639424,521.089723361733
Fichte,site_700,2000,2,10.7296137339056,0.841201716738197,5.15772532188841,0.0203326180257511,4.06330472103004,2.29291845493562,0.779613733905579,0.0416201716738197,501.072961373391
Fichte,site_700,2000,2,10.7181136120043,1.01393354769561,11.6130760986066,0.0133011789924973,2.60128617363344,3.21650589496249,0.684673097534834,0.0828295819935691,520.900321543408
Fichte,site_700,2001,2,10.6224771616741,0.865731888676439,12.2721478648821,0.0122370936902486,1.79732313575526,2.81070745697897,0.621627363501168,0.065742511153601,514.552793711493
Fichte,site_700,2001,2,10.6553010122536,0.762919552477358,6.09696323921151,0.0184976025572722,2.93127330847096,2.24933404368673,0.653063399041023,0.0526584976025573,527.33084709643
Fichte,site_700,2002,2,9.55414012738854,0.715498938428875,11.1656050955414,0.0114331210191083,2.30573248407643,2.6348195329087,0.565711252653928,0.0439596602972399,497.876857749469
Fichte,site_700,2002,2,10.6382978723404,0.708510638297872,6.33723404255319,0.0152127659574468,3.25531914893617,2.21276595744681,0.636808510638298,0.0398191489361702,520.212765957447
Fichte,site_700,2003,2,9.46372239747634,0.720294426919033,9.37644584647739,0.0102628811777077,2.32492113564669,2.62250262881178,0.609358569926393,0.0515457413249211,
Fichte,site_700,2003,2,10.4975855553223,0.693890405206802,5.89964308209112,0.0149905521730002,3.43271047659038,1.86857022884736,0.744173840016796,0.0278081041360487,498.635313877808
Fichte,site_700,2004,2,9.93972718621127,0.906207042402453,12.0302421486729,0.011525853864862,2.48916146769589,3.31711959395157,0.710796235592683,0.0705720630221,516.865813682986
Fichte,site_700,2004,2,10.090393104898,0.850325835610679,5.3752364935884,0.0167227244061383,4.16333823838554,2.03384486020601,0.727033844860206,0.0384170695816691,512.718099642632
Fichte,site_700,2006,2,10.5075128717033,0.67458232636335,5.65304192497636,0.00880529578648734,3.48954502469266,2.10885783335085,0.71493117579069,0.0206577703057686,516.969633287801
Fichte,site_700,2006,2,10.5462982493145,0.73507698797722,11.6325669689939,0.00560008437038599,2.47416156928918,2.74098291499684,0.628348449694157,0.0375448217675596,508.331575616959
Fichte,site_700,2007,2,10.9186351706037,0.713910761154856,11.0383202099738,,1.97375328083989,3.05406824146982,0.668766404199475,0.0584776902887139,499.737532808399
Fichte,site_700,2007,2,10.5803477896501,0.730148753404567,8.38466373350094,,3.52084642782317,2.739367274251,0.819191284307563,0.0515399120050283,500.628535512257
Fichte,site_700,2008,2,10.274335345832,0.82650142993327,,0.0216608410126046,2.568583836458,3.34922148077534,0.70532782544222,0.0702679800868552,501.429933269781
Fichte,site_700,2008,2,9.46670874092774,0.753865572735879,6.5404438834543,0.023992847375618,3.55843063006206,2.11528347533396,0.683180814136952,0.020721573577364,496.371094982644
Fichte,site_700,2011,2,9.82256020278834,0.830164765525982,7.92141951837769,0.0135825940008449,2.98584706379383,3.31432192648923,0.809040980143642,0.0621039290240811,521.757498943811
Fichte,site_700,2011,2,11.2928759894459,0.688126649076517,5.75197889182058,0.0228390501319261,4.46860158311346,2.04116094986807,0.734564643799472,0.0368337730870712,522.427440633245
Fichte,site_700,2014,2,10.0292519849561,0.819368992895946,11.3612620142081,0.0122127037191809,2.90534893439198,,0.839427496865859,0.0695048056832428,503.029669870456
Fichte,site_700,2014,2,9.90202209714405,0.663018553262456,6.89076506149677,,3.57723577235772,1.94079633104023,0.661976235146967,0.0397435897435897,510.944340212633
Fichte,site_700,2015,2,8.99299383038795,0.693506221896894,10.0376450904528,0.0184983791697166,3.06075499320297,3.42465753424658,0.74495451218237,0.0449649691519398,513.123496810624
Fichte,site_700,2015,2,10.2811582039446,0.615715484683172,7.08350818296265,0.0224716743600504,4.37788501888376,1.84326479227864,0.645090222408729,0.050986151909358,503.252203105329
Fichte,site_700,2016,2,8.83466554480438,0.742532604122844,11.0222970130416,0.0107278081615482,2.80500631047539,,0.734118636937316,0.0511148506520825,525.347076146403
Fichte,site_700,2016,2,10.4013448203404,0.74070182811515,6.50451775583106,0.0177558310569447,3.77600336205085,1.90060937171675,0.726413111998319,0.0336205085101912,531.519226728304
Fichte,site_700,2017,2,9.0625,0.740625,8.521875,0.0138854166666667,2.79166666666667,3.384375,0.769895833333333,0.0414895833333333,489.375
Fichte,site_700,2017,2,8.45511482254697,0.662839248434238,6,0.0105741127348643,4.41127348643006,1.63361169102296,0.594780793319415,0.0431837160751566,531.941544885178
Fichte,site_700,2018,2,12.1976866456362,0.748685594111462,7.86225026288118,0.0137749737118822,3.61514195583596,2.08517350157729,0.825762355415352,0.0390115667718191,549.947423764459
Fichte,site_700,2018,2,10.3571428571429,0.801470588235294,8.68172268907563,,3.13445378151261,3.00105042016807,0.911659663865546,0.0351890756302521,546.218487394958
Fichte,site_700,2019,2,8.03071176592654,0.756380991907035,12.788960365221,0.0125544718821332,2.68624195891264,,0.703465449263333,0.0531230545756381,542.643702012866
Fichte,site_700,2019,2,8.77430086287556,0.720449111134214,7.97172263229026,0.0149703711404512,3.89021727830336,1.98877222164466,0.59569601829712,0.0422081297432166,549.953217590186
Fichte,site_700,2020,2,9.65042372881356,0.809322033898305,9.60063559322034,0.0220338983050847,4.3739406779661,2.20127118644068,0.75635593220339,0.0474576271186441,536.016949152542
Fichte,site_700,2020,2,12.5705763289656,0.894854586129754,10.9811441355066,0.0110791520187493,3.1138808991158,,0.940662618514967,0.0383509108341323,544.369873228934
Fichte,site_700,2021,2,11.9609694680516,0.716608960235023,8.99590808939251,0.0126954149617039,3.28297135662575,3.26933165460078,0.67149302276781,0.0349386213408876,538.243626062323
Fichte,site_700,2021,2,11.8139048614741,0.65237846314689,8.57605854678515,0.0205959226346053,4.08468374281234,2.13591217982227,0.608468374281234,0.0448510193413487,545.739675901725
Fichte,site_2900,2011,2,10.3049421661409,0.65615141955836,5.10410094637224,0.0155099894847529,3.76340694006309,1.50893796004206,0.636172450052576,0.310410094637224,499.474237644585
Fichte,site_2900,2011,2,11.5850447604002,0.728804634017904,6.82359136387572,0.0149236440231701,2.93944181147973,2.59189046866772,0.791995787256451,0.246445497630332,513.954713006846
Fichte,site_2900,2011,2,12,0.752631578947368,5.42736842105263,0.0152210526315789,4.07473684210526,1.49789473684211,0.930526315789474,0.218631578947368,496.842105263158
Fichte,site_2900,2011,2,11.8275068034331,0.742097550764078,5.62068243667574,0.0245760937827088,4.25999581327193,2.23047938036425,0.83943897843835,,490.893866443374
Fichte,site_2900,2014,2,11.2958895513022,0.709653801903567,5.04235958581738,0.0101328312937977,4.31021859638113,2.12111703796674,0.693860474845727,0.292019663215145,526.095596694906
Fichte,site_2900,2014,2,10.143260483112,0.82390463243752,5.16051448290285,0.00969256509463557,4.33859667468368,2.44693087943114,0.918435637352295,0.201819512705218,498.692878803723
Fichte,site_2900,2014,2,13.9194139194139,0.922867608581894,5.99267399267399,0.0138042909471481,4.32548403976975,2.00627943485086,0.957509157509158,,510.622710622711
Fichte,site_2900,2014,2,12.5418060200669,0.853365384615385,6.4872491638796,0.00598871237458194,4.75961538461538,1.76107859531773,0.866116220735786,0.232545986622074,513.16889632107
Fichte,site_2900,2015,2,9.85738255033557,0.652789429530201,5.3880033557047,,4.0824244966443,1.92848154362416,0.656459731543624,0.319630872483222,514.576342281879
Fichte,site_2900,2015,2,9.89994734070563,0.747867298578199,9.16903633491311,0.0131121642969984,2.22959452343339,2.88362295945234,0.66824644549763,0.319220642443391,515.218536071617
Fichte,site_2900,2015,2,12.7167630057803,0.812086179716237,6.51182343667893,0.0172990015764582,3.84866001050972,2.04519180241724,0.805780346820809,,507.304256437204
Fichte,site_2900,2015,2,10.9048967180455,0.812729369822795,8.90007339834329,0.0157491873754849,3.45181923036594,1.6745307748768,0.755373807276921,0.311628394673377,519.345706196917
Fichte,site_2900,2016,2,11.4219847008278,0.716755737189563,6.39211987844493,0.00953578539243424,3.98407209472912,1.89458241643089,0.627580425442733,0.326731635753956,531.069894163261
Fichte,site_2900,2016,2,11.7832719621252,0.820620725933719,12.1230931088901,0.00662809047869542,2.75960021041557,3.57075223566544,0.75339295107838,0.423461336138874,522.882693319306
Fichte,site_2900,2016,2,12.890379375393,0.814294697128485,8.85244183609306,0.00639278977153637,3.66380213791658,1.76168518130371,0.830853070635087,0.311045902326556,524.418360930623
Fichte,site_2900,2016,2,12.6807797107525,0.931670509327185,7.29930832110669,0.0120519807168309,3.74449800880319,2.41982812827499,0.883672186124502,,513.414378536994
Fichte,site_2900,2017,2,10.5919003115265,0.749740394600208,7.03322949117342,0.00389408099688473,3.37383177570093,2.37279335410176,0.676635514018691,0.432668743509865,517.133956386293
Fichte,site_2900,2017,2,10.7180020811655,0.788761706555671,6.38293444328824,0.00390218522372529,3.79812695109261,2.45993756503642,0.750364203954214,0.222455775234131,489.906347554631
Fichte,site_2900,2017,2,11.7098445595855,0.928497409326425,5.47668393782383,0.00575129533678756,4.92642487046632,1.86528497409326,0.883108808290155,,
Fichte,site_2900,2017,2,11.2852664576803,0.936259143155695,6.06896551724138,0.00706374085684431,4.141065830721,1.2884012539185,0.76760710553814,0.219331243469174,523.719958202717
Fichte,site_2900,2018,2,,0.804416403785489,7.50788643533123,0.010515247108307,3.60567823343849,2.50052576235542,1.05888538380652,0.437434279705573,550.998948475289
Fichte,site_2900,2018,2,13.1440588853838,0.834910620399579,8.35331230283912,0.00799158780231336,3.96740273396425,2.91377497371188,0.9602523659306,0.255520504731861,548.895899053628
Fichte,site_2900,2018,2,12.8421052631579,0.857894736842105,6.5,0.00394736842105263,4.57157894736842,1.45789473684211,0.969894736842105,0.248421052631579,
Fichte,site_2900,2018,2,13.8219895287958,0.859685863874346,4.64816753926702,0.00837696335078534,4.64607329842932,1.32670157068063,0.858848167539267,0.661780104712042,
Fichte,site_2900,2019,2,10.2316401786642,0.759634361691077,8.71403344759531,0.0185831515529241,3.76441258959177,2.48052352757868,0.632180326165992,0.428897891347253,
Fichte,site_2900,2019,2,10.814753073557,0.762867264013336,10.2167118149614,0.00390706397166076,3.46113773702855,3.11523234007085,0.69045634507189,0.280370910606376,
Fichte,site_2900,2019,2,12.8079841979416,0.851439858613162,10.1018816924836,0.00536438299199501,3.6822954569082,1.72055307204491,0.690300447031916,0.299407422809024,
Fichte,site_2900,2019,2,12.6855600539811,0.858507214782519,8.07121353680058,0.0182705283919859,3.97383992525693,2.56825495691892,0.764040278210319,,549.153949963667
Fichte,site_2900,2020,2,11.779687997453,0.846864056033111,9.9416321765892,0.014645017510347,3.42990555024939,3.10622943860766,0.86384378647989,0.552902472673246,550.780006367399
Fichte,site_2900,2020,2,12.6970690932176,0.851761718336684,10.7734631255952,0.0122738334567771,3.24833350968151,3.50015871336366,0.832716114696857,0.328007618241456,540.683525552852
Fichte,site_2900,2020,2,14.1293955168384,0.977371719961755,8.4489535748433,0.00635291617975141,5.07383405927972,1.62009986189313,1.02942738765537,0.300648039944757,
Fichte,site_2900,2020,2,13.2869345143942,0.975429716334493,5.8357060002109,0.00938521564905621,5.9559211220078,2.32415902140673,1.16313402931562,0.799325108088158,542.022566698302
Fichte,site_2900,2021,2,13.8306789606035,0.658005029337804,8.01131601005868,0.00972338642078793,3.37594300083822,2.19090528080469,0.549036043587594,0.3918692372171,546.940486169321
Fichte,site_2900,2021,2,11.4160033514872,0.724759111855886,10.3718056137411,0.00657729367406787,2.92940930037704,3.4635525764558,0.614788437369082,0.285923753665689,540.427314620863
Fichte,site_2900,2021,2,9.75201423040703,0.768023438317464,8.0475044470022,0.00713613058491158,4.31830072198389,1.43141153081511,0.688500575494402,0.264727424924139,550.381919012242
Fichte,site_2900,2021,2,11.5709371416658,0.851662670697383,7.24069634108204,0.0098822057750443,3.78400917335557,2.01709579902012,0.734910872511206,,535.807359532993
